20-01-43.630000,"ÿ""Scanner enabled\r\n""" 
20-02-13.322000,"""Sensor: 1. RSSI: 65"""
20-02-13.324000,"""Sensor: 2. RSSI: 59"""
20-02-13.326000,"""COUNT 1 1"
20-02-13.326000,[0] 0 0
20-02-13.327000,[1] 48 0
20-02-13.327000,""""
20-02-13.328000,"""type 4, info: sync"""
20-02-13.331000,"""Sensor: 1. RSSI: 65"""
20-02-13.332000,"""Sensor: 2. RSSI: 59"""
20-02-13.336000,"""COUNT 1 1"
20-02-13.336000,[0] 0 0
20-02-13.338000,[1] 48 0
20-02-13.338000,""""
20-02-13.339000,"""type 4, info: sync"""
20-02-13.339000,"""Sensor: 2. RSSI: 59"""
20-02-13.341000,"""Sensor: 1. RSSI: 65"""
20-02-13.346000,"""COUNT 1 1"
20-02-13.347000,[0] 0 0
20-02-13.347000,[1] 48 0
20-02-13.348000,""""
20-02-13.348000,"""type 4, info: sync"""
20-02-13.350000,"""Sensor: 2. RSSI: 59"""
20-02-13.352000,"""Sensor: 1. RSSI: 65"""
20-02-13.355000,"""Sensor: 2. RSSI: 59"""
20-02-13.357000,"""COUNT 1 2"
20-02-13.357000,[0] 0 0
20-02-13.358000,[1] 48 0
20-02-13.358000,""""
20-02-13.359000,"""type 4, info: sync"""
20-02-13.363000,"""Sensor: 2. RSSI: 59"""
20-02-13.371000,"""Sensor: 1. RSSI: 65"""
20-02-13.372000,"""COUNT 1 1"
20-02-13.372000,[0] 0 0
20-02-13.373000,[1] 48 0
20-02-13.373000,""""
20-02-13.374000,"""type 4, info: sync"""
20-02-13.374000,"""Sensor: 2. RSSI: 59"""
20-02-13.375000,"""Sensor: 1. RSSI: 65"""
20-02-13.376000,"""COUNT 1 1"
20-02-13.377000,[0] 0 0
20-02-13.377000,[1] 48 0
20-02-13.378000,""""
20-02-13.379000,"""type 4, info: sync"""
20-02-13.380000,"""Sensor: 1. RSSI: 65"""
20-02-13.384000,"""Sensor: 2. RSSI: 59"""
20-02-13.387000,"""COUNT 1 1"
20-02-13.387000,[0] 0 0
20-02-13.388000,[1] 48 0
20-02-13.388000,""""
20-02-13.389000,"""type 4, info: sync"""
20-02-13.390000,"""Sensor: 1. RSSI: 65"""
20-02-13.392000,"""Sensor: 2. RSSI: 59"""
20-02-13.396000,"""COUNT 1 1"
20-02-13.399000,[0] 0 0
20-02-13.399000,[1] 48 0
20-02-13.402000,""""
20-02-13.402000,"""type 4, info: sync"""
20-02-13.403000,"""Sensor: 1. RSSI: 65"""
20-02-13.403000,"""Sensor: 2. RSSI: 59"""
20-02-13.406000,"""COUNT 1 1"
20-02-13.407000,[0] 0 0
20-02-13.407000,[1] 48 0
20-02-13.407000,""""
20-02-13.409000,"""type 4, info: sync"""
20-02-13.415000,"""Sensor: 1. RSSI: 65"""
20-02-13.416000,"""COUNT 1 0"
20-02-13.416000,[0] 0 0
20-02-13.417000,[1] 0 0
20-02-13.418000,""""
20-02-13.418000,"""type 4, info: sync"""
20-02-13.419000,"""Sensor: 2. RSSI: 59"""
20-02-13.422000,"""Sensor: 1. RSSI: 65"""
20-02-13.426000,"""COUNT 1 1"
20-02-13.427000,[0] 0 0
20-02-13.428000,[1] 0 0
20-02-13.428000,""""
20-02-13.429000,"""type 4, info: sync"""
20-02-13.430000,"""Sensor: 1. RSSI: 65"""
20-02-13.434000,"""Sensor: 2. RSSI: 59"""
20-02-13.436000,"""COUNT 1 1"
20-02-13.437000,[0] 0 0
20-02-13.438000,[1] 48 0
20-02-13.438000,""""
20-02-13.439000,"""type 4, info: sync"""
20-02-13.440000,"""Sensor: 1. RSSI: 65"""
20-02-13.444000,"""Sensor: 2. RSSI: 59"""
20-02-13.446000,"""COUNT 1 1"
20-02-13.447000,[0] 0 0
20-02-13.447000,[1] 48 0
20-02-13.448000,""""
20-02-13.448000,"""type 4, info: sync"""
20-02-13.450000,"""Sensor: 1. RSSI: 65"""
20-02-13.451000,"""Sensor: 2. RSSI: 59"""
20-02-13.456000,"""COUNT 1 1"
20-02-13.457000,[0] 0 0
20-02-13.457000,[1] 48 0
20-02-13.458000,""""
20-02-13.458000,"""type 4, info: sync"""
20-02-13.460000,"""Sensor: 2. RSSI: 59"""
20-02-13.465000,"""Sensor: 1. RSSI: 65"""
20-02-13.466000,"""COUNT 1 1"
20-02-13.467000,[0] 0 0
20-02-13.468000,[1] 48 0
20-02-13.468000,""""
20-02-13.469000,"""type 4, info: sync"""
20-02-13.470000,"""Sensor: 2. RSSI: 59"""
20-02-13.473000,"""Sensor: 1. RSSI: 65"""
20-02-13.476000,"""COUNT 1 1"
20-02-13.477000,[0] 0 0
20-02-13.478000,[1] 0 0
20-02-13.478000,""""
20-02-13.479000,"""type 4, info: sync"""
20-02-13.480000,"""Sensor: 1. RSSI: 65"""
20-02-13.484000,"""Sensor: 2. RSSI: 59"""
20-02-13.490000,"""COUNT 1 1"
20-02-13.490000,[0] 0 0
20-02-13.491000,[1] 48 0
20-02-13.491000,""""
20-02-13.492000,"""type 4, info: sync"""
20-02-13.493000,"""Sensor: 1. RSSI: 65"""
20-02-13.493000,"""Sensor: 2. RSSI: 59"""
20-02-13.496000,"""COUNT 1 1"
20-02-13.497000,[0] 0 0
20-02-13.497000,[1] 48 0
20-02-13.500000,""""
20-02-13.501000,"""type 4, info: sync"""
20-02-13.501000,"""Sensor: 1. RSSI: 64"""
20-02-13.502000,"""Sensor: 2. RSSI: 58"""
20-02-13.506000,"""COUNT 1 1"
20-02-13.507000,[0] 0 0
20-02-13.507000,[1] 48 0
20-02-13.508000,""""
20-02-13.508000,"""type 4, info: sync"""
20-02-13.519000,"""Sensor: 2. RSSI: 59"""
20-02-13.519000,"""Sensor: 1. RSSI: 64"""
20-02-13.520000,"""COUNT 1 1"
20-02-13.520000,[0] 0 0
20-02-13.521000,[1] 48 0
20-02-13.521000,""""
20-02-13.522000,"""type 4, info: sync"""
20-02-13.522000,"""Sensor: 2. RSSI: 58"""
20-02-13.523000,"""Sensor: 1. RSSI: 64"""
20-02-13.528000,"""COUNT 1 1"
20-02-13.532000,[0] 0 0
20-02-13.532000,[1] 0 0
20-02-13.533000,""""
20-02-13.533000,"""type 4, info: sync"""
20-02-13.534000,"""Sensor: 1. RSSI: 65"""
20-02-13.534000,"""Sensor: 2. RSSI: 58"""
20-02-13.538000,"""COUNT 1 1"
20-02-13.538000,[0] 0 0
20-02-13.542000,[1] 48 0
20-02-13.543000,""""
20-02-13.544000,"""type 4, info: sync"""
20-02-13.545000,"""Sensor: 2. RSSI: 58"""
20-02-13.546000,"""COUNT 0 1"
20-02-13.554000,[0] 0 0
20-02-13.555000,[1] 0 0
20-02-13.555000,""""
20-02-13.556000,"""type 4, info: sync"""
20-02-13.556000,"""Sensor: 1. RSSI: 64"""
20-02-13.557000,"""Sensor: 2. RSSI: 58"""
20-02-13.558000,"""COUNT 1 1"
20-02-13.558000,[0] 0 0
20-02-13.559000,[1] 48 0
20-02-13.559000,""""
20-02-13.560000,"""type 4, info: sync"""
20-02-13.560000,"""Sensor: 2. RSSI: 58"""
20-02-13.564000,"""Sensor: 1. RSSI: 65"""
20-02-13.567000,"""COUNT 1 1"
20-02-13.567000,[0] 0 0
20-02-13.568000,[1] 48 0
20-02-13.569000,""""
20-02-13.570000,"""type 4, info: sync"""
20-02-13.571000,"""Sensor: 2. RSSI: 58"""
20-02-13.572000,"""Sensor: 1. RSSI: 65"""
20-02-13.576000,"""COUNT 1 1"
20-02-13.576000,[0] 0 0
20-02-13.576000,[1] 0 0
20-02-13.577000,""""
20-02-13.578000,"""type 4, info: sync"""
20-02-13.581000,"""Sensor: 1. RSSI: 65"""
20-02-13.583000,"""Sensor: 2. RSSI: 58"""
20-02-13.586000,"""COUNT 1 1"
20-02-13.587000,[0] 0 0
20-02-13.587000,[1] 48 0
20-02-13.588000,""""
20-02-13.588000,"""type 4, info: sync"""
20-02-13.589000,"""Sensor: 1. RSSI: 64"""
20-02-13.591000,"""Sensor: 2. RSSI: 58"""
20-02-13.596000,"""COUNT 1 1"
20-02-13.597000,[0] 0 0
20-02-13.597000,[1] 48 0
20-02-13.598000,""""
20-02-13.599000,"""type 4, info: sync"""
20-02-13.601000,"""Sensor: 1. RSSI: 65"""
20-02-13.601000,"""Sensor: 2. RSSI: 58"""
20-02-13.606000,"""COUNT 1 1"
20-02-13.607000,[0] 0 0
20-02-13.607000,[1] 48 0
20-02-13.608000,""""
20-02-13.608000,"""type 4, info: sync"""
20-02-13.609000,"""Sensor: 2. RSSI: 58"""
20-02-13.613000,"""Sensor: 1. RSSI: 65"""
20-02-13.616000,"""COUNT 1 1"
20-02-13.616000,[0] 0 0
20-02-13.617000,[1] 48 0
20-02-13.618000,""""
20-02-13.618000,"""type 4, info: sync"""
20-02-13.619000,"""Sensor: 2. RSSI: 58"""
20-02-13.621000,"""Sensor: 1. RSSI: 64"""
20-02-13.625000,"""COUNT 1 1"
20-02-13.627000,[0] 0 0
20-02-13.627000,[1] 0 0
20-02-13.628000,""""
20-02-13.628000,"""type 4, info: sync"""
20-02-13.633000,"""Sensor: 2. RSSI: 58"""
20-02-13.636000,"""COUNT 0 1"
20-02-13.636000,[0] 0 0
20-02-13.637000,[1] 0 0
20-02-13.637000,""""
20-02-13.638000,"""type 4, info: sync"""
20-02-13.638000,"""Sensor: 1. RSSI: 64"""
20-02-13.641000,"""Sensor: 2. RSSI: 58"""
20-02-13.646000,"""COUNT 1 1"
20-02-13.647000,[0] 0 0
20-02-13.647000,[1] 48 0
20-02-13.648000,""""
20-02-13.648000,"""type 4, info: sync"""
20-02-13.649000,"""Sensor: 1. RSSI: 65"""
20-02-13.650000,"""Sensor: 2. RSSI: 58"""
20-02-13.656000,"""COUNT 1 1"
20-02-13.656000,[0] 0 0
20-02-13.657000,[1] 48 0
20-02-13.657000,""""
20-02-13.658000,"""type 4, info: sync"""
20-02-13.663000,"""Sensor: 2. RSSI: 58"""
20-02-13.664000,"""Sensor: 1. RSSI: 65"""
20-02-13.667000,"""COUNT 1 1"
20-02-13.667000,[0] 0 0
20-02-13.668000,[1] 0 0
20-02-13.668000,""""
20-02-13.668000,"""type 4, info: sync"""
20-02-13.671000,"""Sensor: 2. RSSI: 58"""
20-02-13.673000,"""Sensor: 1. RSSI: 64"""
20-02-13.676000,"""COUNT 1 1"
20-02-13.677000,[0] 0 0
20-02-13.678000,[1] 48 0
20-02-13.678000,""""
20-02-13.679000,"""type 4, info: sync"""
20-02-13.680000,"""Sensor: 1. RSSI: 65"""
20-02-13.684000,"""Sensor: 2. RSSI: 58"""
20-02-13.686000,"""COUNT 1 1"
20-02-13.687000,[0] 0 0
20-02-13.688000,[1] 48 0
20-02-13.688000,""""
20-02-13.689000,"""type 4, info: sync"""
20-02-13.689000,"""Sensor: 1. RSSI: 65"""
20-02-13.692000,"""Sensor: 2. RSSI: 58"""
20-02-13.696000,"""COUNT 1 1"
20-02-13.698000,[0] 0 0
20-02-13.698000,[1] 48 0
20-02-13.699000,""""
20-02-13.699000,"""type 4, info: sync"""
20-02-13.700000,"""Sensor: 1. RSSI: 65"""
20-02-13.701000,"""Sensor: 2. RSSI: 58"""
20-02-13.706000,"""COUNT 1 1"
20-02-13.708000,[0] 0 0
20-02-13.709000,[1] 48 0
20-02-13.709000,""""
20-02-13.710000,"""type 4, info: sync"""
20-02-13.710000,"""Sensor: 2. RSSI: 58"""
20-02-13.714000,"""Sensor: 1. RSSI: 65"""
20-02-13.716000,"""COUNT 1 1"
20-02-13.717000,[0] 0 0
20-02-13.718000,[1] 48 0
20-02-13.719000,""""
20-02-13.720000,"""type 4, info: sync"""
20-02-13.723000,"""Sensor: 2. RSSI: 58"""
20-02-13.723000,"""Sensor: 1. RSSI: 65"""
20-02-13.726000,"""COUNT 1 1"
20-02-13.728000,[0] 0 0
20-02-13.729000,[1] 0 0
20-02-13.730000,""""
20-02-13.730000,"""type 4, info: sync"""
20-02-13.731000,"""Sensor: 1. RSSI: 64"""
20-02-13.734000,"""Sensor: 2. RSSI: 58"""
20-02-13.738000,"""COUNT 1 1"
20-02-13.739000,[0] 0 0
20-02-13.740000,[1] 48 0
20-02-13.744000,""""
20-02-13.744000,"""type 4, info: sync"""
20-02-13.745000,"""Sensor: 1. RSSI: 65"""
20-02-13.746000,"""Sensor: 2. RSSI: 58"""
20-02-13.748000,"""COUNT 1 1"
20-02-13.748000,[0] 0 0
20-02-13.749000,[1] 48 0
20-02-13.749000,""""
20-02-13.750000,"""type 4, info: sync"""
20-02-13.751000,"""Sensor: 1. RSSI: 65"""
20-02-13.752000,"""Sensor: 2. RSSI: 58"""
20-02-13.756000,"""COUNT 1 1"
20-02-13.758000,[0] 0 0
20-02-13.759000,[1] 48 0
20-02-13.759000,""""
20-02-13.760000,"""type 4, info: sync"""
20-02-13.760000,"""Sensor: 2. RSSI: 58"""
20-02-13.764000,"""Sensor: 1. RSSI: 65"""
20-02-13.767000,"""COUNT 1 1"
20-02-13.769000,[0] 0 0
20-02-13.769000,[1] 48 0
20-02-13.770000,""""
20-02-13.770000,"""type 4, info: sync"""
20-02-13.772000,"""Sensor: 2. RSSI: 58"""
20-02-13.773000,"""Sensor: 1. RSSI: 64"""
20-02-13.776000,"""COUNT 1 1"
20-02-13.780000,[0] 0 0
20-02-13.780000,[1] 0 0
20-02-13.782000,""""
20-02-13.782000,"""type 4, info: sync"""
20-02-13.783000,"""Sensor: 1. RSSI: 65"""
20-02-13.784000,"""Sensor: 2. RSSI: 58"""
20-02-13.788000,"""COUNT 1 1"
20-02-13.791000,[0] 0 0
20-02-13.791000,[1] 48 0
20-02-13.792000,""""
20-02-13.793000,"""type 4, info: sync"""
20-02-13.794000,"""Sensor: 1. RSSI: 65"""
20-02-13.795000,"""Sensor: 2. RSSI: 58"""
20-02-13.796000,"""COUNT 1 1"
20-02-13.802000,[0] 0 0
20-02-13.802000,[1] 48 0
20-02-13.803000,""""
20-02-13.803000,"""type 4, info: sync"""
20-02-13.804000,"""Sensor: 1. RSSI: 65"""
20-02-13.804000,"""Sensor: 2. RSSI: 58"""
20-02-13.806000,"""COUNT 1 1"
20-02-13.807000,[0] 0 0
20-02-13.807000,[1] 48 0
20-02-13.808000,""""
20-02-13.808000,"""type 4, info: sync"""
20-02-13.810000,"""Sensor: 2. RSSI: 58"""
20-02-13.814000,"""Sensor: 1. RSSI: 65"""
20-02-13.817000,"""COUNT 1 1"
20-02-13.819000,[0] 0 0
20-02-13.819000,[1] 48 0
20-02-13.820000,""""
20-02-13.820000,"""type 4, info: sync"""
20-02-13.821000,"""Sensor: 2. RSSI: 58"""
20-02-13.822000,"""Sensor: 1. RSSI: 65"""
20-02-13.826000,"""COUNT 1 1"
20-02-13.834000,[0] 0 0
20-02-13.834000,[1] 0 0
20-02-13.834000,""""
20-02-13.835000,"""type 4, info: sync"""
20-02-13.835000,"""Sensor: 1. RSSI: 64"""
20-02-13.836000,"""Sensor: 2. RSSI: 58"""
20-02-13.837000,"""COUNT 1 1"
20-02-13.837000,[0] 0 0
20-02-13.838000,[1] 48 0
20-02-13.838000,""""
20-02-13.839000,"""type 4, info: sync"""
20-02-13.840000,"""Sensor: 1. RSSI: 64"""
20-02-13.846000,"""COUNT 1 0"
20-02-13.846000,[0] 0 0
20-02-13.847000,[1] 0 0
20-02-13.850000,""""
20-02-13.851000,"""type 4, info: sync"""
20-02-13.851000,"""Sensor: 1. RSSI: 65"""
20-02-13.852000,"""Sensor: 2. RSSI: 58"""
20-02-13.856000,"""COUNT 1 1"
20-02-13.857000,[0] 0 0
20-02-13.857000,[1] 48 0
20-02-13.858000,""""
20-02-13.860000,"""type 4, info: sync"""
20-02-13.862000,"""Sensor: 2. RSSI: 58"""
20-02-13.864000,"""Sensor: 1. RSSI: 64"""
20-02-13.866000,"""COUNT 1 1"
20-02-13.867000,[0] 0 0
20-02-13.868000,[1] 48 0
20-02-13.868000,""""
20-02-13.869000,"""type 4, info: sync"""
20-02-13.870000,"""Sensor: 2. RSSI: 58"""
20-02-13.872000,"""Sensor: 1. RSSI: 64"""
20-02-13.876000,"""COUNT 1 1"
20-02-13.877000,[0] 0 0
20-02-13.877000,[1] 0 0
20-02-13.878000,""""
20-02-13.879000,"""type 4, info: sync"""
20-02-13.881000,"""Sensor: 1. RSSI: 64"""
20-02-13.884000,"""Sensor: 2. RSSI: 58"""
20-02-13.889000,"""COUNT 1 1"
20-02-13.890000,[0] 0 0
20-02-13.890000,[1] 48 0
20-02-13.891000,""""
20-02-13.891000,"""type 4, info: sync"""
20-02-13.892000,"""Sensor: 2. RSSI: 58"""
20-02-13.896000,"""COUNT 0 1"
20-02-13.897000,[0] 0 0
20-02-13.897000,[1] 48 0
20-02-13.899000,""""
20-02-13.901000,"""type 4, info: sync"""
20-02-13.902000,"""Sensor: 1. RSSI: 64"""
20-02-13.902000,"""Sensor: 2. RSSI: 58"""
20-02-13.906000,"""COUNT 1 1"
20-02-13.907000,[0] 0 0
20-02-13.907000,[1] 48 0
20-02-13.909000,""""
20-02-13.913000,"""type 4, info: sync"""
20-02-13.913000,"""Sensor: 2. RSSI: 58"""
20-02-13.914000,"""Sensor: 1. RSSI: 64"""
20-02-13.917000,"""COUNT 1 1"
20-02-13.917000,[0] 0 0
20-02-13.919000,[1] 48 0
20-02-13.920000,""""
20-02-13.920000,"""type 4, info: sync"""
20-02-13.921000,"""Sensor: 2. RSSI: 58"""
20-02-13.922000,"""Sensor: 1. RSSI: 64"""
20-02-13.926000,"""COUNT 1 1"
20-02-13.929000,[0] 0 0
20-02-13.930000,[1] 0 0
20-02-13.930000,""""
20-02-13.931000,"""type 4, info: sync"""
20-02-13.932000,"""Sensor: 1. RSSI: 64"""
20-02-13.934000,"""Sensor: 2. RSSI: 58"""
20-02-13.936000,"""COUNT 1 1"
20-02-13.937000,[0] 0 0
20-02-13.938000,[1] 48 0
20-02-13.941000,""""
20-02-13.942000,"""type 4, info: sync"""
20-02-13.942000,"""Sensor: 1. RSSI: 64"""
20-02-13.943000,"""Sensor: 2. RSSI: 58"""
20-02-13.946000,"""COUNT 1 1"
20-02-13.947000,[0] 0 0
20-02-13.948000,[1] 48 0
20-02-13.953000,""""
20-02-13.954000,"""type 4, info: sync"""
20-02-13.954000,"""Sensor: 1. RSSI: 64"""
20-02-13.955000,"""Sensor: 2. RSSI: 58"""
20-02-13.955000,"""COUNT 1 1"
20-02-13.956000,[0] 0 0
20-02-13.956000,[1] 48 0
20-02-13.957000,""""
20-02-13.958000,"""type 4, info: sync"""
20-02-13.959000,"""Sensor: 2. RSSI: 58"""
20-02-13.964000,"""Sensor: 1. RSSI: 64"""
20-02-13.966000,"""COUNT 1 1"
20-02-13.966000,[0] 0 0
20-02-13.967000,[1] 48 0
20-02-13.967000,""""
20-02-13.968000,"""type 4, info: sync"""
20-02-13.969000,"""Sensor: 2. RSSI: 58"""
20-02-13.971000,"""Sensor: 1. RSSI: 64"""
20-02-13.974000,"""Sensor: 2. RSSI: 58"""
20-02-13.976000,"""COUNT 1 2"
20-02-13.977000,[0] 0 0
20-02-13.978000,[1] 48 0
20-02-13.978000,""""
20-02-13.979000,"""type 4, info: sync"""
20-02-13.982000,"""Sensor: 2. RSSI: 58"""
20-02-13.986000,"""COUNT 0 1"
20-02-13.987000,[0] 0 0
20-02-13.988000,[1] 48 0
20-02-13.988000,""""
20-02-13.989000,"""type 4, info: sync"""
20-02-13.991000,"""Sensor: 2. RSSI: 58"""
20-02-13.992000,"""Sensor: 1. RSSI: 64"""
20-02-13.995000,"""COUNT 1 1"
20-02-13.996000,[0] 0 0
20-02-13.997000,[1] 0 0
20-02-13.997000,""""
20-02-13.998000,"""type 4, info: sync"""
20-02-13.999000,"""Sensor: 1. RSSI: 64"""
20-02-14.003000,"""Sensor: 2. RSSI: 58"""
20-02-14.006000,"""COUNT 1 1"
20-02-14.006000,[0] 0 0
20-02-14.007000,[1] 48 0
20-02-14.008000,""""
20-02-14.012000,"""type 4, info: sync"""
20-02-14.013000,"""Sensor: 1. RSSI: 64"""
20-02-14.013000,"""Sensor: 2. RSSI: 58"""
20-02-14.016000,"""COUNT 1 1"
20-02-14.016000,[0] 0 0
20-02-14.017000,[1] 48 0
20-02-14.017000,""""
20-02-14.018000,"""type 4, info: sync"""
20-02-14.019000,"""Sensor: 1. RSSI: 65"""
20-02-14.020000,"""Sensor: 2. RSSI: 58"""
20-02-14.026000,"""COUNT 1 1"
20-02-14.027000,[0] 0 0
20-02-14.027000,[1] 48 0
20-02-14.028000,""""
20-02-14.028000,"""type 4, info: sync"""
20-02-14.029000,"""Sensor: 2. RSSI: 58"""
20-02-14.033000,"""Sensor: 1. RSSI: 64"""
20-02-14.036000,"""COUNT 1 1"
20-02-14.037000,[0] 0 0
20-02-14.037000,[1] 48 0
20-02-14.037000,""""
20-02-14.038000,"""type 4, info: sync"""
20-02-14.039000,"""Sensor: 2. RSSI: 58"""
20-02-14.041000,"""Sensor: 1. RSSI: 65"""
20-02-14.045000,"""COUNT 1 1"
20-02-14.046000,[0] 0 0
20-02-14.047000,[1] 0 0
20-02-14.047000,""""
20-02-14.050000,"""type 4, info: sync"""
20-02-14.051000,"""Sensor: 1. RSSI: 65"""
20-02-14.053000,"""Sensor: 2. RSSI: 58"""
20-02-14.056000,"""COUNT 1 1"
20-02-14.056000,[0] 0 0
20-02-14.057000,[1] 48 0
20-02-14.057000,""""
20-02-14.058000,"""type 4, info: sync"""
20-02-14.062000,"""Sensor: 2. RSSI: 58"""
20-02-14.066000,"""COUNT 0 1"
20-02-14.067000,[0] 0 0
20-02-14.068000,[1] 48 0
20-02-14.068000,""""
20-02-14.069000,"""type 4, info: sync"""
20-02-14.070000,"""Sensor: 1. RSSI: 64"""
20-02-14.070000,"""Sensor: 2. RSSI: 58"""
20-02-14.076000,"""COUNT 1 1"
20-02-14.078000,[0] 0 0
20-02-14.078000,[1] 48 0
20-02-14.079000,""""
20-02-14.080000,"""type 4, info: sync"""
20-02-14.080000,"""Sensor: 2. RSSI: 58"""
20-02-14.084000,"""Sensor: 1. RSSI: 64"""
20-02-14.087000,"""COUNT 1 1"
20-02-14.088000,[0] 0 0
20-02-14.088000,[1] 48 0
20-02-14.089000,""""
20-02-14.089000,"""type 4, info: sync"""
20-02-14.089000,"""Sensor: 2. RSSI: 58"""
20-02-14.091000,"""Sensor: 1. RSSI: 64"""
20-02-14.096000,"""COUNT 1 1"
20-02-14.104000,[0] 0 0
20-02-14.104000,[1] 0 0
20-02-14.105000,""""
20-02-14.105000,"""type 4, info: sync"""
20-02-14.106000,"""Sensor: 1. RSSI: 64"""
20-02-14.107000,"""Sensor: 2. RSSI: 58"""
20-02-14.107000,"""COUNT 1 1"
20-02-14.108000,[0] 0 0
20-02-14.109000,[1] 48 0
20-02-14.109000,""""
20-02-14.112000,"""type 4, info: sync"""
20-02-14.115000,"""Sensor: 1. RSSI: 65"""
20-02-14.116000,"""Sensor: 2. RSSI: 58"""
20-02-14.116000,"""COUNT 1 1"
20-02-14.117000,[0] 0 0
20-02-14.117000,[1] 48 0
20-02-14.118000,""""
20-02-14.118000,"""type 4, info: sync"""
20-02-14.119000,"""Sensor: 1. RSSI: 64"""
20-02-14.121000,"""Sensor: 2. RSSI: 58"""
20-02-14.127000,"""COUNT 1 1"
20-02-14.128000,[0] 0 0
20-02-14.129000,[1] 48 0
20-02-14.129000,""""
20-02-14.130000,"""type 4, info: sync"""
20-02-14.130000,"""Sensor: 2. RSSI: 58"""
20-02-14.134000,"""Sensor: 1. RSSI: 64"""
20-02-14.136000,"""COUNT 1 1"
20-02-14.136000,[0] 0 0
20-02-14.137000,[1] 48 0
20-02-14.138000,""""
20-02-14.138000,"""type 4, info: sync"""
20-02-14.140000,"""Sensor: 2. RSSI: 58"""
20-02-14.141000,"""Sensor: 1. RSSI: 64"""
20-02-14.146000,"""COUNT 1 1"
20-02-14.146000,[0] 0 0
20-02-14.147000,[1] 0 0
20-02-14.149000,""""
20-02-14.150000,"""type 4, info: sync"""
20-02-14.151000,"""Sensor: 1. RSSI: 64"""
20-02-14.154000,"""Sensor: 2. RSSI: 58"""
20-02-14.156000,"""COUNT 1 1"
20-02-14.156000,[0] 0 0
20-02-14.157000,[1] 48 0
20-02-14.158000,""""
20-02-14.158000,"""type 4, info: sync"""
20-02-14.160000,"""Sensor: 1. RSSI: 64"""
20-02-14.162000,"""Sensor: 2. RSSI: 58"""
20-02-14.166000,"""COUNT 1 1"
20-02-14.167000,[0] 0 0
20-02-14.167000,[1] 48 0
20-02-14.168000,""""
20-02-14.168000,"""type 4, info: sync"""
20-02-14.170000,"""Sensor: 1. RSSI: 64"""
20-02-14.171000,"""Sensor: 2. RSSI: 58"""
20-02-14.176000,"""COUNT 1 1"
20-02-14.176000,[0] 0 0
20-02-14.177000,[1] 48 0
20-02-14.178000,""""
20-02-14.178000,"""type 4, info: sync"""
20-02-14.180000,"""Sensor: 2. RSSI: 58"""
20-02-14.184000,"""Sensor: 1. RSSI: 64"""
20-02-14.186000,"""COUNT 1 1"
20-02-14.187000,[0] 0 0
20-02-14.188000,[1] 48 0
20-02-14.188000,""""
20-02-14.189000,"""type 4, info: sync"""
20-02-14.190000,"""Sensor: 2. RSSI: 58"""
20-02-14.191000,"""Sensor: 1. RSSI: 64"""
20-02-14.196000,"""COUNT 1 1"
20-02-14.197000,[0] 0 0
20-02-14.197000,[1] 0 0
20-02-14.198000,""""
20-02-14.198000,"""type 4, info: sync"""
20-02-14.200000,"""Sensor: 1. RSSI: 64"""
20-02-14.204000,"""Sensor: 2. RSSI: 58"""
20-02-14.206000,"""COUNT 1 1"
20-02-14.207000,[0] 0 0
20-02-14.207000,[1] 48 0
20-02-14.208000,""""
20-02-14.209000,"""type 4, info: sync"""
20-02-14.210000,"""Sensor: 1. RSSI: 64"""
20-02-14.212000,"""Sensor: 2. RSSI: 58"""
20-02-14.217000,"""COUNT 1 1"
20-02-14.222000,[0] 0 0
20-02-14.223000,[1] 48 0
20-02-14.223000,""""
20-02-14.224000,"""type 4, info: sync"""
20-02-14.227000,"""Sensor: 1. RSSI: 64"""
20-02-14.228000,"""Sensor: 2. RSSI: 58"""
20-02-14.229000,"""COUNT 1 1"
20-02-14.230000,[0] 0 0
20-02-14.230000,[1] 48 0
20-02-14.231000,""""
20-02-14.233000,"""type 4, info: sync"""
20-02-14.233000,"""Sensor: 2. RSSI: 58"""
20-02-14.234000,"""Sensor: 1. RSSI: 64"""
20-02-14.238000,"""COUNT 1 1"
20-02-14.239000,[0] 0 0
20-02-14.239000,[1] 48 0
20-02-14.240000,""""
20-02-14.240000,"""type 4, info: sync"""
20-02-14.242000,"""Sensor: 2. RSSI: 58"""
20-02-14.243000,"""Sensor: 1. RSSI: 64"""
20-02-14.246000,"""COUNT 1 1"
20-02-14.247000,[0] 0 0
20-02-14.248000,[1] 0 0
20-02-14.248000,""""
20-02-14.249000,"""type 4, info: sync"""
20-02-14.250000,"""Sensor: 1. RSSI: 65"""
20-02-14.254000,"""Sensor: 2. RSSI: 58"""
20-02-14.256000,"""COUNT 1 1"
20-02-14.257000,[0] 0 0
20-02-14.258000,[1] 48 0
20-02-14.259000,""""
20-02-14.259000,"""type 4, info: sync"""
20-02-14.260000,"""Sensor: 1. RSSI: 64"""
20-02-14.262000,"""Sensor: 2. RSSI: 58"""
